palavra_chave,forma_encontrada,classe,superficie,tabela,coluna,proposicao,proposicao_id,documento_id,documento_textual_id,tipo_documento,unidade_autora,data,ementa,trecho,endpoint_fonte,evidencia_local
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,PROC 44/2025,155520,,,,,2025-11-19,"Indicação do Senhor Nelson Antônio de Souza para ocupar o cargo de Diretor-Presidente do Banco de Brasília - BRB, nos termos do art. 100, XV, c/c o art. 60, XXXV, da Lei Orgânica do Distrito Federal.","Indicação do Senhor Nelson Antônio de Souza para ocupar o cargo de Diretor-Presidente do Banco de Brasília - BRB, nos termos do art. 100, XV, c/c o art. 60, XXXV, da Lei Orgânica do Distrito Federal.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155520/documento/ativas,data/raw/documento-ativas/982021dabdf0dea1.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,PROC 44/2025,155520,,,,,2025-11-19,"Indicação do Senhor Nelson Antônio de Souza para ocupar o cargo de Diretor-Presidente do Banco de Brasília - BRB, nos termos do art. 100, XV, c/c o art. 60, XXXV, da Lei Orgânica do Distrito Federal.","""autoria"": ""Poder Executivo"", ""dataAcesso"": null, ""dataLeitura"": ""2025-11-19"", ""dataLimite"": null, ""descricaoProposicao"": ""44/2025 - Proc"", ""ementa"": ""Indicação do Senhor Nelson Antônio de Souza para ocupar o cargo de Diretor-Presidente do Banco de Brasília - BRB, nos termos do art. 100, XV, c/c o art. 60, XXXV, da Lei Orgânica do Distrito Federal."", ""etapa"": ""Comissões"", ""habilitadoOnline"": null, ""id"": 155520, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": ",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155520/documento/ativas,data/raw/documento-ativas/982021dabdf0dea1.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 2512/2025,155534,,,,,2025-11-24,"Requer o encaminhamento de pedido de informações à Secretária de Estado de Desenvolvimento Econômico, Trabalho e Renda do Distrito Federal, relativas à execução e à gestão dos programas sociais sob sua responsabilidade, à operacionalização dos pagamentos realizados por meio do Banco de Brasília – BR","nformações à Secretária de Estado de Desenvolvimento Econômico, Trabalho e Renda do Distrito Federal, relativas à execução e à gestão dos programas sociais sob sua responsabilidade, à operacionalização dos pagamentos realizados por meio do Banco de Brasília – BRB, à transparência das transferências de renda e à consolidação dos dados financeiros e administrativos referentes aos atendimentos a famílias vulneráveis no Distrito Federal",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155534/documento/ativas,data/raw/documento-ativas/6f47aa2b0b429c2b.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 2512/2025,155534,,,,,2025-11-24,"Requer o encaminhamento de pedido de informações à Secretária de Estado de Desenvolvimento Econômico, Trabalho e Renda do Distrito Federal, relativas à execução e à gestão dos programas sociais sob sua responsabilidade, à operacionalização dos pagamentos realizados por meio do Banco de Brasília – BR","nformações à Secretária de Estado de Desenvolvimento Econômico, Trabalho e Renda do Distrito Federal, relativas à execução e à gestão dos programas sociais sob sua responsabilidade, à operacionalização dos pagamentos realizados por meio do Banco de Brasília – BRB, à transparência das transferências de renda e à consolidação dos dados financeiros e administrativos referentes aos atendimentos a famílias vulneráveis no Distrito Federal"", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 155534, ""idAutoria"": nul",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155534/documento/ativas,data/raw/documento-ativas/6f47aa2b0b429c2b.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,PDL 393/2025,155583,,,,,2025-11-25,Aprova a Indicação do Diretor-Presidente do Banco de Brasília S/A - BRB. ,Aprova a Indicação do Diretor-Presidente do Banco de Brasília S/A - BRB.,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155583/documento/ativas,data/raw/documento-ativas/3d84abfd9e5ba113.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,PDL 393/2025,155583,,,,,2025-11-25,Aprova a Indicação do Diretor-Presidente do Banco de Brasília S/A - BRB. ,"omissão de Economia, Orçamento e Finanças"", ""dataAcesso"": null, ""dataLeitura"": ""2025-11-25"", ""dataLimite"": null, ""descricaoProposicao"": ""393/2025 - Projeto de Decreto Legislativo"", ""ementa"": ""Aprova a Indicação do Diretor-Presidente do Banco de Brasília S/A - BRB. "", ""etapa"": ""Sanção Veto ou Promulgação"", ""habilitadoOnline"": null, ""id"": 155583, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": null, ""idsMarcadores"": [], ""parece",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155583/documento/ativas,data/raw/documento-ativas/3d84abfd9e5ba113.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 2533/2025,155738,,,,,2025-12-08,Requer ao Banco de Brasília (BRB) o encaminhamento de informações sobre o evento BRB Stock Car 2025 em Brasília.,Requer ao Banco de Brasília (BRB) o encaminhamento de informações sobre o evento BRB Stock Car 2025 em Brasília.,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155738/documento/ativas,data/raw/documento-ativas/7ff65d37fcbb40cb.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 2533/2025,155738,,,,,2025-12-08,Requer ao Banco de Brasília (BRB) o encaminhamento de informações sobre o evento BRB Stock Car 2025 em Brasília.,"{""ano"": null, ""autores"": null, ""autoria"": ""Deputado Gabriel Magno"", ""dataAcesso"": null, ""dataLeitura"": ""2025-12-08"", ""dataLimite"": null, ""descricaoProposicao"": ""2533/2025 - Requerimento"", ""ementa"": ""Requer ao Banco de Brasília (BRB) o encaminhamento de informações sobre o evento BRB Stock Car 2025 em Brasília."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 155738, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, """,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/155738/documento/ativas,data/raw/documento-ativas/7ff65d37fcbb40cb.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 2566/2026,156077,,,,,2026-02-03,"Requer a criação de Comissão Especial para Acompanhamento dos Desdobramentos Financeiros do Banco de Brasília – BRB, com foco na Recuperação de Recursos Investidos em Ativos de Alto Risco e na Análise do Plano de Reestruturação Financeira da Instituição.","Requer a criação de Comissão Especial para Acompanhamento dos Desdobramentos Financeiros do Banco de Brasília – BRB, com foco na Recuperação de Recursos Investidos em Ativos de Alto Risco e na Análise do Plano de Reestruturação Financeira da Instituição.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156077/documento/ativas,data/raw/documento-ativas/0aaafd31a8cf7bf5.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 2566/2026,156077,,,,,2026-02-03,"Requer a criação de Comissão Especial para Acompanhamento dos Desdobramentos Financeiros do Banco de Brasília – BRB, com foco na Recuperação de Recursos Investidos em Ativos de Alto Risco e na Análise do Plano de Reestruturação Financeira da Instituição.","Gabriel Magno"", ""dataAcesso"": null, ""dataLeitura"": ""2026-02-03"", ""dataLimite"": null, ""descricaoProposicao"": ""2566/2026 - Requerimento"", ""ementa"": ""Requer a criação de Comissão Especial para Acompanhamento dos Desdobramentos Financeiros do Banco de Brasília – BRB, com foco na Recuperação de Recursos Investidos em Ativos de Alto Risco e na Análise do Plano de Reestruturação Financeira da Instituição."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156077, ""idAutoria"": null, ""idRelator"": null, ""idTipoPropos",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156077/documento/ativas,data/raw/documento-ativas/0aaafd31a8cf7bf5.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 2571/2026,156146,,,,,2026-02-04,"Requer ao Presidente do Banco de Brasília - BRB, cópia integral do relatório preliminar entregue pela auditoria forense contratada pelo banco junto à Machado & Meyer com suporte técnico da Kroll, contendo ""achados relevantes"" sobre eventuais atos ilícitos, praticados na gestão anterior do BRB, entre","Requer ao Presidente do Banco de Brasília - BRB, cópia integral do relatório preliminar entregue pela auditoria forense contratada pelo banco junto à Machado & Meyer com suporte técnico da Kroll, contendo ""achados relevantes"" sobre eventuais atos ilícitos, praticados na gestão anterior do BRB, entregue à P",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156146/documento/ativas,data/raw/documento-ativas/b2e177db3b8bb543.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 2571/2026,156146,,,,,2026-02-04,"Requer ao Presidente do Banco de Brasília - BRB, cópia integral do relatório preliminar entregue pela auditoria forense contratada pelo banco junto à Machado & Meyer com suporte técnico da Kroll, contendo ""achados relevantes"" sobre eventuais atos ilícitos, praticados na gestão anterior do BRB, entre","l, ""autores"": null, ""autoria"": ""Deputado Chico Vigilante, Deputado Chico Vigilante"", ""dataAcesso"": null, ""dataLeitura"": ""2026-02-04"", ""dataLimite"": null, ""descricaoProposicao"": ""2571/2026 - Requerimento"", ""ementa"": ""Requer ao Presidente do Banco de Brasília - BRB, cópia integral do relatório preliminar entregue pela auditoria forense contratada pelo banco junto à Machado & Meyer com suporte técnico da Kroll, contendo \""achados relevantes\"" sobre eventuais atos ilícitos, praticados na gestão anterior do BRB, entregu",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156146/documento/ativas,data/raw/documento-ativas/b2e177db3b8bb543.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,PL 2165/2026,156358,,,,,2026-02-21,"Dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB, e dá outras providências.","Dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB, e dá outras providências.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156358/documento/ativas,data/raw/documento-ativas/1ad6497d3a58223e.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,PL 2165/2026,156358,,,,,2026-02-21,"Dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB, e dá outras providências.","roposicao"": ""2165/2026 - Projeto de Lei"", ""ementa"": ""Dispõe sobre as medidas a serem adotadas pelo Distrito Federal, na condição de acionista controlador, para o restabelecimento e fortalecimento das condições econômico-financeiras do Banco de Brasília S.A. – BRB, e dá outras providências."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156358, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": null, ""idsMarcadores"": ",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156358/documento/ativas,data/raw/documento-ativas/1ad6497d3a58223e.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 2683/2026,156408,,,,,2026-03-16,"Requer informações junto ao Instituto de Previdência dos Servidores do Distrito Federal (Iprev-DF) a respeito da extinção e da utilização do Fundo Solidário Garantidor para constituição de Fundo de Investimento Imobiliário (FII), administrado pelo Banco de Brasília (BRB).","informações junto ao Instituto de Previdência dos Servidores do Distrito Federal (Iprev-DF) a respeito da extinção e da utilização do Fundo Solidário Garantidor para constituição de Fundo de Investimento Imobiliário (FII), administrado pelo Banco de Brasília (BRB).",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156408/documento/ativas,data/raw/documento-ativas/9cb8c53c8e2d046b.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 2683/2026,156408,,,,,2026-03-16,"Requer informações junto ao Instituto de Previdência dos Servidores do Distrito Federal (Iprev-DF) a respeito da extinção e da utilização do Fundo Solidário Garantidor para constituição de Fundo de Investimento Imobiliário (FII), administrado pelo Banco de Brasília (BRB).","informações junto ao Instituto de Previdência dos Servidores do Distrito Federal (Iprev-DF) a respeito da extinção e da utilização do Fundo Solidário Garantidor para constituição de Fundo de Investimento Imobiliário (FII), administrado pelo Banco de Brasília (BRB)."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156408, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": null, ""idsMarcadores"": [], ""parecer"": null, ""pes",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156408/documento/ativas,data/raw/documento-ativas/9cb8c53c8e2d046b.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,REQ 2709/2026,156917,,,,,2026-03-26,Requer o encaminhamento de pedido de informações ao Presidente do Banco de Brasília S.A (BRB).,Requer o encaminhamento de pedido de informações ao Presidente do Banco de Brasília S.A (BRB).,https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156917/documento/ativas,data/raw/documento-ativas/1f9c190c723b8f33.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,REQ 2709/2026,156917,,,,,2026-03-26,Requer o encaminhamento de pedido de informações ao Presidente do Banco de Brasília S.A (BRB).,"ll, ""autoria"": ""Deputado Ricardo Vale"", ""dataAcesso"": null, ""dataLeitura"": ""2026-03-26"", ""dataLimite"": null, ""descricaoProposicao"": ""2709/2026 - Requerimento"", ""ementa"": ""Requer o encaminhamento de pedido de informações ao Presidente do Banco de Brasília S.A (BRB)."", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 156917, ""idAutoria"": null, ""idRelator"": null, ""idTipoProposicao"": null, ""idUnidade"": null, ""idUsuarioAtribuido"": null, ""idUsuarioDisponibilizado"": null, ""idsMarcadores"": [], ""parecer"": null, ""pes",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/156917/documento/ativas,data/raw/documento-ativas/1f9c190c723b8f33.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,ementa,IND 10194/2026,157069,,,,,2026-04-13,"Sugere ao Poder Executivo que promova, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF, da Secretaria de Estado da Educação - SEE e do BRB Mobilidade, a adaptação dos meios de pagamento da taxa referente à segunda via do Passe Livre Estudantil, visando ampl","Sugere ao Poder Executivo que promova, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF, da Secretaria de Estado da Educação - SEE e do BRB Mobilidade, a adaptação dos meios de pagamento da taxa referente à segunda via do Passe Livre Estudantil, visando ampliar e facilitar o acesso ao benefício.",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157069/documento/ativas,data/raw/documento-ativas/b1ca48e8916a875d.json
BRB,BRB,BRB-OUTRO,proposição (ementa/payload),proposicao,payload,IND 10194/2026,157069,,,,,2026-04-13,"Sugere ao Poder Executivo que promova, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF, da Secretaria de Estado da Educação - SEE e do BRB Mobilidade, a adaptação dos meios de pagamento da taxa referente à segunda via do Passe Livre Estudantil, visando ampl",", ""dataLimite"": null, ""descricaoProposicao"": ""10194/2026 - Indicação"", ""ementa"": ""Sugere ao Poder Executivo que promova, por meio da Secretaria de Estado de Transporte e Mobilidade do Distrito Federal - SEMOB/DF, da Secretaria de Estado da Educação - SEE e do BRB Mobilidade, a adaptação dos meios de pagamento da taxa referente à segunda via do Passe Livre Estudantil, visando ampliar e facilitar o acesso ao benefício. "", ""etapa"": ""Apresentação"", ""habilitadoOnline"": null, ""id"": 157069, ""idAutoria"": null, ""idRelator"":",https://ple.cl.df.gov.br/pleservico/api/public/proposicao/157069/documento/ativas,data/raw/documento-ativas/b1ca48e8916a875d.json
